Keyword,Location,Job_title,Job_link,Company,Company_link,Job_location,Post_time,Applicants_count,Job_description,Seniority_level,Employment_type,Job_function,Industries
Data Scientist,United States,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-flyr-labs-3531404196?refId=7%2FqiT%2BGKpnRTEUOYq%2FKj6w%3D%3D&trackingId=nsg4C18zu7XiIkbGycOpeg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,"
                FLYR Labs
              ",https://www.linkedin.com/company/flyrinc?trk=public_jobs_topcard-org-name,"
              San Francisco, CA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      49 minutes ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Our Vision

FLYR Labs is focused on the relentless application of advanced and intuitive technologies that help transportation leaders unlock their ultimate potential.

Starting with airlines, we provide the Cirrus Revenue Operating System™ that reshapes how travel and transportation businesses plan their commercial operation. We displace legacy data, forecasting, pricing, and reporting solutions with a single enterprise SaaS platform that leverages the latest advancements in deep learning, cloud computing, and user experience.

Our hyper-accurate contextual forecasts enable the most effective scheduling, marketing, and leadership decisions while directly managing the pricing for billions of dollars worth of product and revenue.

Our data-driven, deep-learning-based methodology enables any airline to truly maximize their revenue and accurately forecast outcomes. To achieve this vision, we’re looking for an experienced Data Scientist to join our leading-edge, enterprise customer implementation team. This team delights new customers throughout the onboarding process, applying best-in-class AI solutions that revolutionize their revenue operations. This role will play a key role in ensuring our customers see rapid time-to-value, applying her or his technical expertise, business acumen, and intuition for innovation to solve complex, applied data science problems.

What will your journey at FLYR look like: (Responsibilities)

Act as a thought leader and expert practitioner in our data-science center of excellence.
Influence and drive the strategic evolution of our real-time predictive models that will revolutionize revenue operations for the transportation industry.
Develop scalable practices to implement model evolution, evaluation, and productization.
Engage with customers to understand their performance drivers and identity opportunities to improve our AI solutions offerings.
Learn our customers’ business needs and apply business acumen to ensure successful delivery on highly-technical projects.
Collaborate closely with FLYR’s Krakow Data Platform team to realize streamlined tools and workflows to deliver best-in-class ML models.


What you should pack for this trip: (Qualifications)

Bachelor’s and graduate degrees in applicable quantitative disciplines (computer science, engineering, statistics, math, or similar)
2+ years of professional experience as a data scientist building models with direct commercial applicability
Demonstrable track record of technical leadership with measurable results for external customers
Expert Python skills and TensorFlow fluency
Foundational understanding of statistical and algorithmic principles, such as regression, tree-based methods, and deep learning (including RNN and CNN). Experience applying these in the fields of revenue management and/or network optimization is a plus


In-flight Amenities: (Perks & Benefits)

Equity in Series C startup with high growth potential
Comprehensive healthcare plans (Choice of PPO & HMO available)
Generous PTO policy and flexible working arrangements
401K with company match
Free Breakfast/Lunch (in office)
Uber Eats - $30/Monthly (Hybrid Employees)
100% Paid Parental Leave for 12 Weeks
$300 Home office set-up stipend (one time)


Compensation: The salary range for this role is commensurate with experience and is as follows:

Starting minimum: $119,000
Role cap: $167,000


Our Commitment to Equality

Here at FLYR, we’re committed to growing with intention, having our teams better reflect the world around us. We strive to create an environment of inclusion and even more importantly, belonging, where psychological safety, empathy, and human connection are at the center of our leadership principles. Not only does this enable us to create better products and have a better work environment, it’s good for the bottom line and it’s the right thing to do.

FLYR provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, gender identity, sex, sexual orientation, national origin, age, physical or mental disability, genetics, marital or veteran status. In addition to federal law requirements, FLYR complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company operates.","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          IT Services and IT Consulting
          "
Data Scientist,United States,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-gr4-3517377037?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=qTURF7p8%2FaH0xHdXwOkn%2FQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                GR4
              ",https://de.linkedin.com/company/gr4-recruitment?trk=public_jobs_topcard-org-name,"
              New York, United States
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 week ago
  
      ","
          131 applicants
        ","Machine Learning Engineer




We are seeking a talented and experienced Machine Learning Engineer to join our client's team and drive scientific advancements in the field of AI. As an ML Engineer, you will play a critical role in designing, developing, and owning their ML pipelines, ensuring efficient training, testing, deployment, and monitoring of models.




In this role, you will have the opportunity to analyze and collect data, identify problems, and construct methodologies to drive scientific advancements. You will develop machine learning and deep learning models, implement the latest ML algorithms, and automate data pipelines. With excellent communication skills and a passion for AI, you will take ownership and work under tight deadlines to bring projects from ideation to implementation.




Requirements




PhD in relevant field or equivalent experience
5+ years of AI model development, training, and deployment experience
Expertise in advanced AI models for various data types
Proficiency in deep learning libraries and NN architectures
Skilled in Python and related data science libraries (NumPy, Pandas, scikit-learn, gradient boosting)







The salary range is up to $180k, flexible with experience.




With remote or office working possible in New York, we are looking to onboard someone into this fast-paced, collaborative and committed team who is ready to make a noticeable difference within the organization.




If this sparks your interest, get in touch with GR4!




We’re a forward-thinking, data-driven hive of experts who utilise analytics, research and innovative sourcing strategies to put the finest tech talent at your fingertips. We handle all your organisation’s recruitment needs, from discovery to onboarding, leaving your team free to do what they do best – drive innovation and push boundaries. We know one size doesn’t fit all.




That’s why we offer a range of bespoke solutions tailored to fit your company’s requirements.","
            Mid-Senior level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          Staffing and Recruiting
          "
Data Scientist,United States,Machine Learning Research Engineer Internship,https://www.linkedin.com/jobs/view/machine-learning-research-engineer-internship-at-chemix-inc-3518422992?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=7qJMHCEn2o5e8fFFSZmckg%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                Chemix, Inc.
              ",https://www.linkedin.com/company/chemix-inc?trk=public_jobs_topcard-org-name,"
              Sunnyvale, CA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 week ago
  
      ","
          
          
            Over 200 applicants
          
        ","Chemix is seeking a highly-motivated machine learning research engineer intern to help develop and expand our internal AI capabilities for battery materials discovery. Our AI platform is the core of Chemix. Though data is first and foremost in any application of AI, it is typically very scarce in materials development. We've designed our entire R&D operation to generate battery materials datasets of unprecedented size and quality. As a machine learning research engineer intern at Chemix, your mission is to work with our machine learning scientists to (i) suggest, prototype, and test new algorithms, and (ii) design and build the machine learning pipelines that turn our data into actionable results. You'll make a fundamental contribution to developing the batteries that will power the electrification revolution in transportation and beyond.

As an early employee at a fast-moving startup, we expect you to quickly and creatively solve all kinds of technical problems, including those beyond your core expertise. An ideal candidate is able to learn quickly, is eager to stretch their knowledge of the ML and data software stack, takes pride in the quality of their work, and wants to make a real impact in energy storage technologies for electric transportation.

Responsibilities:

Suggest, prototype, and test new ML algorithms based on our large materials datasets
Discover and introduce new ML models, statistical methods, software frameworks, and libraries
Contribute code to Chemix's internal codebase (Python)
Interface with our data scientists, data/software engineers, and battery engineers
Implement best practices for code development and ML-ops, experiment tracking, etc
Inform the optimization of the R&D process that generates our data


Requirements

In-progress, or recently completed, MS or PhD in applied machine learning or adjacent field.
Experience with core data science, machine learning, and statistics concepts
Experience with the python data ML stack: pandas, numpy, sklearn, pytorch / tensorflow
Experience with the fundamentals of ML and software ops: git, testing, CI/CD, experiment tracking, cloud computing
Clear communication and good people skills
Strong organization and ability to manage parallel projects


Nice to have:

Previous battery data experience
Familiarity with experimental chemistry/materials science


Benefits

Stock Option Plan
Health Care Plan (Medical, Dental & Vision)
Retirement Plan (401k)
Paid Time Off (Vacation, Sick & Public Holidays)
Family Leave (Maternity, Paternity)","
            Not Applicable
          ","
          Internship
        ","
            Engineering
          ","
          Technology, Information and Internet
          "
Data Scientist,United States,Data Scientist II,https://www.linkedin.com/jobs/view/data-scientist-ii-at-turningpoint-healthcare-solutions-3525261565?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=z5Rr8UJ0TYPRs%2FwQINv%2FRQ%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                TurningPoint Healthcare Solutions
              ",https://www.linkedin.com/company/turningpoint-healthcare-solutions?trk=public_jobs_topcard-org-name,"
              Florida, United States
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 days ago
  
      ","
          35 applicants
        ","DATA SCIENTIST II




Who We Are




TurningPoint Healthcare Solutions is disrupting the traditional approach to specialty care management through innovative technology and world-class clinical expertise.




Founded in 2014, TurningPoint has built a team of 400+ leading healthcare experts, clinicians, and technologists helping customers across 35 states manage the health and wellness of 42M+ patient lives and $4B+ in medical expenditures each year. TurningPoint empowers health plans and providers to improve the quality, safety, and affordability of healthcare.




TurningPoint specializes in treating the most complex areas of care management including musculoskeletal, pain management, cardiology, wound care, oncology, ear/nose/throat, sleep, and implantable devices. Leveraging data analytics, AI, and machine learning as well as the latest advancements in telemedicine solutions, TurningPoint brings patients, providers, and health plans together to manage risk, lower costs, and drive better outcomes.




Position Summary




The Senior Data Scientist or Data Scientist II is responsible for developing and making operational machine learning, statistical and data models for operational, client, and business performance improvement projects. The ideal candidate will understand how to develop and test strategic initiatives as well as quantifying clinical outcomes and user behavior from disparate data sources as well as have the ability to extract and manipulate data for deep insights.




Roles And Responsibilities




Direct, develop, and test business initiatives and strategies that will chart the course for innovation and growth.
Research and develop statistical learning models for clinical outcomes related to TurningPoint’s products and services.
Research and prepare statistical reports using data from operational systems and processes; Consolidates information into cohesive and understandable correspondence or other written form for use in management decision-making and client presentations.
Collaborate with other departments to understand company needs and devise possible solutions where Data Science can make an impact.
Communicate results and ideas to key decision makers effectively both orally and in writing using language that is understandable to management and employees.
Use hypothesis testing as well as constructing and validating hypothesis using appropriate techniques.
Works with clinical and engineering teams to develop data models for AI and knowledge-based systems. Knowledgeable of software engineering practices and common design patterns.
Provides work direction to one or more technical or clerical staff or acts as a team lead on designated projects or assignments. Perform duties independently under general, minimal supervision within specific assignments.
Analyze, evaluate, and integrate business processes and procedures. Apply creative thinking in the use of case and clinical management and development of business processes.
Ability to perform common ETL tasks across different data sources for batch data consumption and transmission.
Knowledge of real time approaches and the ability to construct real time pipelines for consumption of machine learning models.




Education, Experience And Licensure




Master’s Degree in Computer Science, Statistics, Applied Mathematics, Industrial Engineering, or related fields.
PhD in Computer Science, Statistics, Applied Mathematics, Industrial Engineering, Healthcare Analytics, or related fields preferred.
At least two years’ experience as a data scientist developing and operationalizing data models.
Basic understanding and experience generating reports and extracting data from various disparate data sources.
Two years’ experience using statistical software such as R or Python.
Three years of experience using SQL.
Experience in researching and building data models for population health and healthcare outcomes.
Familiarity with the healthcare delivery model and touchpoints, highly preferred.




Preferred Education, Experience And Licensure




Strong organizational skills, commitment to customer service; ability to problem solve; strong presentation skills throughout all levels of the organization.
Must be able to foster a positive and productive work environment with ability to lead, build teams and motivate staff.
Proficient in Microsoft Office Suite software (Word, Excel, PowerPoint, Visio, Outlook, etc.).




TurningPoint Healthcare Solutions is an Equal Opportunity Employer.","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          Hospitals and Health Care
          "
Data Scientist,United States,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-ehire-3509513522?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=d942LHHe6Ycy7zDLlZRsog%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                eHire
              ",https://www.linkedin.com/company/ehire?trk=public_jobs_topcard-org-name,"
              Atlanta, GA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 week ago
  
      ","
          
          
            Over 200 applicants
          
        ","As a key member of our team, you will be collaborating with different engineering and operations teams and leading development of machine learning solutions for a variety of tasks and projects. You will be responsible for delivering assigned project tasks. You will also perform ad-hoc statistical and data science analyses. Our ideal candidates are smart, creative, analytical thinkers with attention to detail. You will also work closely with data engineers, developers and modeling analysts to generate seamless business solutions. You will be expected to present results of analyses to a wide range of audiences.




The role:




Conduct data science project lifecycle tasks as assigned.
Document code appropriately, inline, in Azure DevOps, and in Confluence.
Verify data sources, transformations, models, and results per best practice guidelines.
Organize and synthesize data into actionable business decisions, focused on insights.




Related Functions:




Establishes and maintains effective working relationships, both internally and externally.
Maintains and communicates on a regular basis the progress against department goals/objectives and priorities to Director of Data Science and Innovation.
Compile, review, verify and analyze related external and internal insurance data including completed models for benchmarking of results.




Organizational




Develops creative ideas and solutions to real time business problems and/or business opportunities; takes reasonable, calculated risks even if failure is possible.
Empowers self and teammates to continuously improve business processes/ systems and develops and escalates ideas and solutions.
Consistently delivers superior customer service to both internal and external business partners.
Demonstrates alignment with our Commitments.
Prioritizes and organizes work in self-directed manner.
Attains and maintains knowledge of assigned department.
Performs other duties as required, including supporting and coordinating with other department colleagues.




Required Skills




Ability to tell meaningful stories with data.
Understanding of supervised and unsupervised machine learning techniques.
Working knowledge of machine learning algorithms (deep learning, classification, clustering, etc.), especially Natural Language Processing.
Knowledge of DevOps, cloud infrastructure, container services, application development, and the data science life cycle beyond the completion of a final model.
Proficiency in both Python and R, tracked by Git or DevOps.
Experienced user of libraries such as pandas, scikit-learn, numpy, and the tidyverse.
Experience with app development tools including Docker, R Shiny, React, Kubernetes, Flask, and CI/CD pipelines.
Previous experience in the Azure Cloud Suite a plus.
Proficiency in SQL required.




Experience:




2+ years working with data in either academic or professional environments
Property & Casualty Insurance experience encouraged, but not required




We know the confidence gap and imposter syndrome can get in the way of meeting spectacular candidates, so please don’t hesitate to apply - we’d love to hear from you.




ehire.com/jobs




A Human Approach to Staffing




eHire is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.


","
            Not Applicable
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          Staffing and Recruiting
          "
Data Scientist,United States,Data Scientist-- Onsite ,https://www.linkedin.com/jobs/view/data-scientist-onsite-at-varite-inc-3527093412?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=AUCsDyo0G51sNTOWWxgJCg%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                VARITE INC
              ",https://www.linkedin.com/company/varite?trk=public_jobs_topcard-org-name,"
              Santa Clara County, CA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Position : Data Scientist

Location: - Onsite for Santa Clara, CA Day one on site (No remote)

Fulltime Perm with Tata Consultancy Services

Salary: $120k – 130k /annum







Roles & Responsibilities

Data Scientist -- Computer Vision

1. Solid knowledge of various Image Filtering, Binary Morphology, Perspective / Affine transformation, Edge Detection, and Tracking.

2. Machine Learning: Regression, Unsupervised Learning, PCA

3. Nice but not necessary to have HDR, Panorama, and deep Learning object detection




Experience Required

4-6Years




Generic Managerial Skills

Data Scientist","
            Mid-Senior level
          ","
          Full-time
        ","
            Information Technology
          ","
          IT Services and IT Consulting
          "
Data Scientist,United States,Data Scientist II ,https://www.linkedin.com/jobs/view/data-scientist-ii-at-grubhub-3523753772?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=hrYQSEzmHzXahJBwCaovTA%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                Grubhub
              ",https://www.linkedin.com/company/grubhub-seamless?trk=public_jobs_topcard-org-name,"
              Chicago, IL
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      10 hours ago
  
      ","
          97 applicants
        ","About The Opportunity

We’re all about connecting hungry diners with our network of over 300,000 restaurants nationwide. Innovative technology, user-friendly platforms and streamlined delivery capabilities set us apart and make us an industry leader in the world of online food ordering. When you join our team, you become part of a community that works together to innovate, solve problems, grow, work hard and have a ton of fun in the process!

Why Work For Us

Grubhub is a place where authentically fun culture meets innovation and teamwork. We believe in empowering people and opening doors for new opportunities. If you’re looking for a place that values strong relationships, embraces diverse ideas–all while having fun together–Grubhub is the place for you!




The Impact You Will Make

Grubhub is looking for a bright, curious and energetic Data Scientist to join the data nerds on the Finance Experimentation Team at GrubHub. The Finance Experimentation team is the analytical engine of the company - we surface insights that drive strategy and optimal decision making for the Executive team and leaders across the organization. In this role, you will be responsible for understanding the ‘who, what, and whys’ of our business - working cross-functionally to dig into trends and surface value-creating opportunities.

Some Challenges You’ll Tackle:

Consult with business stakeholders on appropriate experimental design to answer important questions and ensure new features/initiatives are being tested rigorously
Partner with product and technology teams to make sure that we are capturing relevant data; collaborate with data engineering teams to get appropriate datasets built in a format that streamlines analysis and enables automation and reporting
Help us enhance our experimentation platform by constantly evaluating if we are measuring appropriate business metrics, implementing statistical best practices, and validating our approach is driving good business outcomes
Evaluate financial impact of experiments and other business changes/initiatives
Build statistical/machine learning models to understand customer behavior and what drives experimentation results
Be curious! Surface insights and trends that improve our customer experience, help us grow faster and generate more profit

What You Bring to the Table

3+ years of experience in related field
Strong analytical and problem-solving skills with a track record of leveraging data to influence business decisions and strategy
Ability to communicate complex analyses to both technical and non-technical stakeholders, including senior leadership; synthesize results with clear, data visualizations
Ability to work on cross-functional projects and manage expectations across diverse stakeholders with competing priorities
Solid grasp of statistical techniques (regression models, significance testing, power calculations, causal inference, etc); advanced training in statistics and machine learning preferred
Ability to work with large datasets and perform custom aggregations and data cleaning to meet analysis needs; high level of proficiency using SQL (required)
Proficiency with data analysis in Python or R (required)
Experience working in an e-commerce or other direct to consumer business preferred
Experience with A/B testing, search and recommender systems, and/or personalization preferred

And Of Course, Perks!

Flexible PTO. Grubhub employees enjoy a generous amount of time to recharge.
Health and Wellness. Excellent medical, dental and vision benefits, 401k matching, employee network groups and paid parental leave are just a few of our programs to support your overall well-being.
Compensation. You'll receive a great compensation package with eligibility for generous incentives, bonuses, commission, or RSUs (role-specific).
Free Meals. Our employees get a weekly Grubhub credit to enjoy and support local restaurants.
Social Impact. At Grubhub we believe in giving back through programs like the Grubhub Community Fund. Employees are also given paid time off each year to support the causes that are important to them.

Grubhub is an equal opportunity employer. We welcome diversity and encourage a workplace that is just as diverse as the customers we serve. We evaluate qualified applicants without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics. If you’re applying for a job in the U.S. and need a reasonable accommodation for any part of the employment process, please send an email to TalentAcquisition@grubhub.com and let us know the nature of your request and contact information. Please note that only those inquiries concerning a request for reasonable accommodation will be responded to from this email address.

If you are a resident of the State of California and would like a copy of our CA privacy notice, please email privacy@grubhub.com.","
            Associate
          ","
          Full-time
        ","
            Analyst, Product Management, and Finance
          ","
          Technology, Information and Internet
          "
Data Scientist,United States,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-talentbridge-3507852522?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=9h8wZEcmwhVjZfIpQ%2FVd5Q%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                TalentBridge
              ",https://www.linkedin.com/company/talentbridge?trk=public_jobs_topcard-org-name,"
              Fort Mill, SC
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 week ago
  
      ","
          
          
            Over 200 applicants
          
        ","Key responsibilities include but are not limited to:

Lead discovery processes with business stakeholders to identify opportunities and business problems and frame them into an IT data science/ advanced data analytics project initiative.
Identification and extraction of available and relevant data from internal and external data sources to perform data science solution development.
Perform data cleansing using data processing and statistical software packages.
Perform data quality assessments and statistical testing to verify data quality and data integrity
Exploratory data analysis for extracting business insights from large volume of data using data science toolkits and statistical packages.
Translate and visualize data into information and insights to Client trends and patterns for solving the business problem and improving the Key Performance Indicators (KPIs)
Develop custom data models, standard statistical models, machine learning or deep learning algorithms for building diagnostic, predictive and prescriptive data science solution.
Coordinate with different functional agile teams such as data engineering and software development to deploy the data science solutions to production and integrate it with existing IT digital solutions and products

Qualified Candidates will have:

Required:

Master's degree in Applied Mathematics, Statistics, Machine Learning, Electrical Engineering, Computer Science/Information Systems or related fields or MBA with quantitative focus.
Minimum 2 years of full-time industrial research and development, and advanced data analytics experience.
Experience in data mining for large volumes of data, extracting insights, and building prediction and system optimization models.
Comprehensive statistical knowledge (regression/classification models, design of experiments, statistical testing, etc.) and experience applying it to real-world projects.
Strong knowledge in the application of Machine Learning
Experience with common data science toolkits, such as SQL, R, and/or Python with high proficiency in the use of open-source statistical and machine learning packages (numpy, pandas, sci-kit-learn, stats tool, etc.)
Experience delivering data science projects from model development to production deployment

Preferred:

Deep Learning algorithms (TensorFlow or Equivalent framework), ideally demonstrated by relevant industrial experience
Experience in deploying predictive or prescriptive data science solutions from any embedded electronic sensor data streams (such as IoT sensors, PLC systems, condition monitoring systems, wearables etc.)
Minimum 5 years of full-time industrial research and development, and advanced data analytics experience.","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          Staffing and Recruiting
          "
Data Scientist,United States,Data Scientist / Cost Analyst,https://www.linkedin.com/jobs/view/data-scientist-cost-analyst-at-quest-consulting-inc-3505146379?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=qfk8LMW3obdzjxAOT88YaA%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                Quest Consulting, Inc.
              ",https://www.linkedin.com/company/quest-consulting-inc.?trk=public_jobs_topcard-org-name,"
              Chantilly, VA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 weeks ago
  
      ","
          30 applicants
        ","
        Ability to apply data science techniques for use in government program cost estimation, risk analysis, and integrated program management. Experience with Python, SQL, or R is preferred. Ability to use visualization tools such as Tableau and/or Power BI to communicate information from large datasets, providing decision makers with tangible results.Quest exists because of the expertise and work ethic of our employees. We are a team of individuals with diverse and expansive skill sets, with experience in a wide range of financial management services across several organizations
      ","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          Business Consulting and Services
          "
Data Scientist,United States,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-the-daily-beast-3502214203?refId=NBK1C62qOIuyJUhtYOoTiw%3D%3D&trackingId=X2paZ8WUUQIhjGixKqT3cg%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card,"
                The Daily Beast
              ",https://www.linkedin.com/company/the-daily-beast?trk=public_jobs_topcard-org-name,"
              New York City Metropolitan Area
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 weeks ago
  
      ","
          183 applicants
        ","Location: The data team team is New York City-based with a flexible work from home policy. This position can also be fully remote within the US, with a preference towards individuals residing in the Eastern Time Zone.




Company Description




The Daily Beast delivers award-winning original reporting and sharp opinion from big personalities in the arenas of politics, pop-culture, world news, and more. Fiercely independent and armed with irreverent intelligence, we now reach more than 20 million readers per month. We are based in New York and are an operating business of IAC.




Overview:

The Daily Beast is seeking a highly skilled and experienced data scientist to join our data team. The data team at The Daily Beast plays a critical role, owning both our end-to-end data strategy and providing strategic insights to the newsroom, executive, and business teams (product, subscription, affiliate, revenue operations, display advertising and more). Major initiatives from the past year include machine learning-led user scoring model, data-driven transition from membership to subscription, and strategic development of new areas for editorial expansion.




The ideal candidate will be at the center of all this, developing models, crafting test designs, and collecting, analyzing, and interpreting complex data sets to identify trends, patterns, and insights that can inform business decisions and drive growth. This individual will also oversee potential new projects and data products to apply more advanced statistical and machine learning techniques to, helping further advance The Daily Beast’s business goals.




Responsibilities:

Develop and maintain data models and tools that enable the data team to analyze large data sets and extract valuable insights.
Use your data crunching, statistical, and machine learning skills to contribute to high-impact projects affecting company revenue and product initiatives.
Analyze and visualize data to effectively communicate insights, trends, and recommendations to both technical and non-technical audiences.
Collaborate closely with cross-functional teams, including product, editorial, sales, consumer revenue (subscription and e-commerce), marketing, and engineering, to drive business outcomes.
Stay up-to-date on industry trends and advancements in data science to drive continuous improvement in data-driven decision-making.




Qualifications:

Bachelor's or master's degree in computer science, statistics, mathematics, or a related field.
Minimum of 3-5 years of experience in a data science role.
Strong proficiency in SQL, Python, R, and/or other data analysis tools.
An understanding of statistics, machine learning techniques, and data wrangling methodologies.
Experience working with large and complex data sets.
Familiarity with the AWS data stack
Expertise in data visualization techniques and software such as Tableau, Looker, Data Studio, etc.
Strong communication skills with the ability to effectively present data and insights to both technical and non-technical audiences.
Ability to work independently as well as part of a data team in a fast-paced and dynamic environment.
Prior experience working in the media or advertising industry is a plus.




Why Work Here




The Daily Beast is a globally recognized publication at IAC HQ in New York City. As a part of IAC, we are able to offer best-in-class benefits.

Flexible vacation & sick leave (for exempt and non-guild employees)
Hybrid working model with flexibility for remote work
Comprehensive, employer-subsidized insurance plans
Pre-tax commuter benefits
401(k) matching
Tuition reimbursement
Stocked kitchens with snacks and drinks
Free Daily Beast subscription




Your well being is our priority:

Teledoc and One Medical memberships
A vibrant, collaborative, and supportive culture (we celebrate and have fun!)




We support our parents at all points on their journeys:

Generous paid parental leave
Free, premium, unlimited access to Care.com for your ongoing care needs: children, seniors, pets, home, and more
Care@Work Backup Care for Children: Access to subsidized, in-home (or in-center) care for your children up to 10 days per year




The pay range for this position is: $115,000 to $135,000. The base salary range represents the anticipated low and high end of the salary range for this position. Actual salaries may vary and may be above or below the range based on various factors including but not limited to work location, experience, performance and other factors. The range listed is just one component of The Daily Beast’s total compensation package for employees. The Daily Beast provides a variety of benefits to employees, including health insurance coverage, life and disability insurance, 401K employer matching program, paid holidays, and paid time off (PTO).




Additional Information

Don’t meet every single requirement listed here? Studies have shown that women and people of color are less likely to apply to jobs unless they meet each and every qualification. We are dedicated to building a diverse and inclusive workplace, so if you’re interested in joining the Beast but your past experience doesn’t align perfectly with this job description, we encourage you to give it a shot all the same. It might turn out that you're just the right candidate for this or other roles. See more about our commitment to diversity at https://www.thedailybeast.com/company/diversity

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.","
            Mid-Senior level
          ","
          Full-time
        ","
            Science and Analyst
          ","
          Book and Periodical Publishing
          "
