Keyword,Location,Page,company,rating,Job_title,Place,salary,post_date,Job_description
 Data ,,3,Natuvion,,SAP ABAP & Data Transformation Consultant,"Olympia, WA",,30d+,"An exciting position for someone who wants to advance their career as an SAP Data Transformation Consultant.

Please do not apply unless you are a US Citizen, or a Green Card Holder AND you have SAP ABAP experience. You must have at least experience in one SAP module such as a logistics module or a finance module. Also, you must be located in South Florida, commuting distance to Hollywood FL, for this position because some work is office based.

This full-time position is based in our office in Florida, you will use your SAP ABAP development skills and be trained on one of the world's top data conversion platforms to enable you to migrate client data from various source systems including SAP to target systems including SAP S/4HANA.

Main duties are:

Assist the Natuvion SAP Architects with data analysis (using SAP ABAP)
Using Natuvion’s and other industry products and techniques
With our customers and functional experts, define and configure, refine data extraction, deletion and splitting rules

Perform data extractions
Perform data mapping
Perform data loads
Assist with master data cleansing
Perform data validation and quality assurance across systems

- Ideally, you have a degree in computer science or programming with knowledge of at least one object-oriented programming language (e.g., SAP ABAP is mandatory, Java, Python). As a consultant, good communication skills and the ability to work in a team and enjoyment of working with data are among your most important characteristics. With your analytical skills, your good understanding of tables and data structures and your willingness to learn, you quickly recognize a complex problem and find individual solutions to achieve the project goal. You are a team player who is also able to take on challenges independently. We require fluent English.

Experience with SAP and ABAP is mandatory. Experience with SAP Migration Cockpit, LSMW, EMIGALL etc or other tools is a plus.

Being fluent in German or Spanish is a plus.

We will invest in your visa if you wish to move to USA from Latin America or Germany.

Travel is optional, however if you wish there is opportunity to travel in USA, Germany, Austria, Slovakia, Switzerland and Australia.

Job Type: Full-time

Pay: $7,000.00 - $110,000.00 per year

Benefits:

401(k)
Dental insurance
Flexible schedule
Health insurance
Paid time off
Tuition reimbursement
Vision insurance

Schedule:

8 hour shift
Monday to Friday

Supplemental pay types:

Bonus pay

Ability to commute/relocate:

Hollywood, FL 33021: Reliably commute or planning to relocate before starting work (Required)

Experience:

Data management: 1 year (Preferred)

Work Location: Hybrid remote in Hollywood, FL 33021

Show Less 
Report"
 Data ,,3,"LISCR, LLC",3.2,"Senior Manager, Data Analytics","Olympia, WA",,30d+,"LISCR, LLC, a Dulles, Virginia-based maritime international shipping company, is looking to complement its Commercial/Business Development Department by hiring a management level member who will use analytical skills, procedures and tools to support senior management with in-depth review of all areas of business operations and procedures. The Senior Manager, Data Analytics, is responsible for providing the necessary analysis for executive level management to improve the company’s competitiveness, profitability, growth, and performance across a broad spectrum of criteria.

Essential Duties and Responsibilities:

Competition Analysis

Analyze, the shipping industry for macro trends such as the economics of the world shipping fleet such as growth, newbuildings, scrapping, lag and lead economic indicators;
Predict opportunities for company growth, additional sources of revenue, and analysis of raw data to provide conclusions, presentations and graphs; and
Provide risk analysis for potential problems in the fleet, competitive analyses, as well as looking at business trends and attrition analysis that might present risk for the company.

Financial Analysis

Collaborate with C-Suite by conducting financial analysis of company’s budget, business and accounting ratios;.
Provides executive Dashboards; and
Provide high level financial forecasts.

Support Regional Offices

Lead the creation of price comparisons for regional managers with a focus to minimize the required discounts to win the business;
Lead the creation of China port due savings calculations and analysis;
Creates client Target lists for regional managers based on flags, countries and other target criteria;
Collaborate with the CRM team with the creation of reports to analyze the efficiency of the regional offices; and
Review and update business development goals by analyzing marketing/sales results and variances; identifying trends; recommending actions.

Goal setting for Regional offices

Set the annual regional office goals in regards to vessel registrations and new client’s acquisition;
Monitor the regional goals on a regular basis; and
Ensure that the regional offices receive the support and information required to reach the goals.

Strategic planning

Collaborate with C-Suite by helping to draft the strategic plan; and
Provides action items based on the strategic plan and ensures follow-up.

Other

Increase commercial department and company-wide productivity by developing automated applications; eliminating duplications; coordinating information requirements;
Provide detailed, and timely, information to management by assembling and summarizing data; preparing reports; making presentations of findings, analyses, and recommendations;
Performs other duties and projects as required; and
Acts as business consultant by managing and/or providing support to maritime, manning and corporate special projects.

General Qualification Guidelines:

Experience, Education and Certification

Undergraduate degree in business administration, finance or economics; Master’s degree preferred
Further qualifications such as CFA, CPA
Five years of experience in finance, economics or business consulting
Project management experience preferred
Maritime industry experience preferred

Knowledge, Skills and Abilities

Economic forecasting and financial analysis skills
Understand budgets and basic accounting principles
Ability to enter and retrieve data from both Access and Oracle system
Project management skills
Adequate understanding of the maritime industry, seafarer manning and offshore corporate registries
Be service-minded, self-motivated and detail oriented
Ability to operate as a team leader and work in a team environment
Ability to organize and prioritize work, delegate effectively and meet deadlines
Be an effective written and verbal communicator with ability to develop and present promotional information in a business environment
Proficient knowledge of Microsoft Office applications (with expert/very high level of ability in Excel) and use of general office equipment
Speak, write and understand English
Able to lift approximately 15 – 20 lbs

LISCR, LLC offers a complete benefit package and generous leave policy. Compensation is commensurate with experience. Please submit your resume and a cover letter indicating your compensation requirements via this posting. LISCR is an E-Verify employer. EOE

Job Type: Full-time

Benefits:

401(k)
Dental insurance
Disability insurance
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid holidays
Paid time off
Parental leave
Prescription drug insurance
Vision insurance

Experience level:

5 years

Schedule:

8 hour shift
Day shift

Ability to commute/relocate:

Sterling, VA 20166: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Are you willing to undergo a background screening?

Education:

Bachelor's (Preferred)

Experience:

SQL: 1 year (Preferred)
finance, economics or business: 5 years (Required)

Work Location: In person

Show Less 
Report"
 Data ,,3,Phoenix Oil and Gas,,Data Entry,"Olympia, WA",,30d+,"We are seeking Clerical Workers to help support our corporate office. The Clerical Worker performs a variety of tasks under general supervision. Duties include: - Answering phones. Conducting telephone interviews. Entering data into a software database. Following-up with candidates. Completing resumes. Observe confidentiality policies at all times. Perform related duties and fulfill responsibilities as required.

REQUIREMENTS:

Working knowledge of Microsoft Office and Outlook
Must be able to type at least 55 WPM. There will be a typing test at the interview
Excellent computer skills
Capable of effectively searching the Internet
Excellent communication skills, both oral and written
Excellent organizational, problem-solving, and time management skills
Excellent Telephone skills, including texting
Ability to use good judgment
Must be able to Multi-task
Able to work independently and as part of a team
Experience in the Oil and Gas Industry is a plus.
PHYSICAL REQUIREMENTS:
Physical requirements include occasional lifting/carrying of 10 pounds; visual acuity, speech and hearing; hand and eye coordination and manual dexterity necessary to operate a computer keyboard and basic office equipment. Subject to sitting, standing, reaching, walking, twisting, and kneeling to perform the essential functions. Working conditions are primarily inside an office environment.
We are a small firm but are extremely busy and need to hire an individual with savvy computer skills, a quick learner, a self-starter and can deliver results. Must be available immediately. Business casual attire is required. The office hours are from 8-5 Monday through Friday with 1 hour for lunch. This position does require mandatory overtime at times and you must be able to work after hours and weekends when asked.

Job Type: Full-time

Benefits:

Health insurance

Schedule:

8 hour shift
Monday to Friday

Ability to commute/relocate:

West, TX 76691: Reliably commute or planning to relocate before starting work (Required)

Experience:

Microsoft Office: 1 year (Preferred)

Work Location: One location

Show Less 
Report"
 Data ,,3,North American Staffing Group,4.7,Provider Data Coordinator (Temp),"Olympia, WA",$24.00 Per Hour(Employer est.),30d+,"Job Type: Temp (Possibility for direct hire based on performance)

Schedule: Monday - Friday, 8AM - 5PM

Location: Montebello, CA

Payrate: $24.00 HR

Overview:
The Data Coordinator is responsible for coordinating data integrity, monitoring, and managing grant-funded program data. Responsibilities include analysis, collection, and reporting of data to management and funders. Maintain efficient and accurate records in the various data management systems. Also, responsible for oversight and training of staff to ensure successful use of data forms, logs, or tools used to capture funded service elements.

Responsibilities:

Loads contracted providers into the system and maintain provider data.
Assists in the cleanup of the current provider information, including verifying and correcting demographical errors and adding missing information such as provider specialties.
Resolves provider database issues such as addresses, specialties, etc. and makes corrections as needed.
Communicates effectively with other departments.
Meets established productivity and quality standards with little or no supervision.
Takes responsibility and ownership for assignments and projects in a timely and accurate manner.
Works as liaison to other departments that help in resolving provider issue.
Handles any escalated issues directed by supervisors from other areas related to provider demographics.
Performs other projects and duties as assigned.

Qualifications:

High School Diploma/GED
2+ years’ experience in the healthcare industry
2+ years of data entry experience
Experience in Provider Loading
2+ years’ EZCAP (highly preferred)
Intermediate Excel

INDMEDShow Less  Report"
 Data ,,3,JPMorgan Chase & Co,3.9,3/21: Data Entry In-person Hiring Event (Monday-Friday),"Olympia, WA",$20.00 - $21.50 Per Hour(Employer est.),18d,"The Data Key Entry Specialist will be responsible for data keying and expected to maintain high levels of productivity and accuracy on a daily basis. Specific responsibilities will include, but are not limited to the following:

Inserting customer and account data by inputting text and numerical information from source documents
Reviewing data for deficiencies or errors
Correcting inaccuracies and validating output
Keeping information confidential

Requirements:

Typing skills
Ability to confirm and/or correct data that is presented for data capture to align to information on document
Maintain efficient rate of productivity and high rate of accuracy
Alphanumeric data entry skills
Must be able to meet deadlines and be flexible to support peak volumes
Must be able to follow outlined processes and procedures accurately
Must be able to work in a team environment with a diverse group
Flexibility and willingness to learn and be utilized in all areas of operation
Open minded with a positive attitude
Physical requirements: Sitting – up to 100% of the time, Standing – up to 10% of the time, Walking – up to 10% of the time

Schedule options:

Hybrid:
5:30 pm - 2:00 am; Monday, Wednesday, Thursday

3:30 pm - 2:00 am; Tuesday
5:30 pm - 12:00 am; Friday

Pays 10% Shift Differential

This position may require you to work non-traditional hours and/or additional hours as business needs arise. Work schedule might be subject to change.

This position will require functional training. This training is essential to your success; your attendance and punctuality during training is mandatory. In addition, we will evaluate your knowledge and performance during and after completion of training. Both your successful completion of training and our evaluation that you are ready to move into your role are requirements for your continued employment.

A Government Security Clearance may be required for this position. This includes, but is not limited to:

Fingerprints
Credit Check
Employment History
Tax Filing History (possibly)
References (possibly)
Proof of U.S. Legal Permanent Residence up to 7 years

Same Posting Description for Internal and External Candidates

Job Type: Full-time

Pay: $20.00 - $21.50 per hour

Benefits:

401(k)
401(k) matching
Dental insurance
Employee assistance program
Employee discount
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Parental leave
Referral program
Retirement plan
Tuition reimbursement
Vision insurance

Schedule:

10 hour shift
12 hour shift
8 hour shift
Evening shift
Monday to Friday
Night shift
No weekends

Ability to commute/relocate:

South Burlington, VT 05403: Reliably commute or planning to relocate before starting work (Required)

Work Location: One location

Show Less 
Report"
 Data ,,3,Confidential,,Letter Set-up/Variable Data Programmer,"Olympia, WA",$60K (Employer est.),30d+,"Northern NJ based direct marketing company involved in print production, lettershop and list work seeks experienced professional to add to the team.

To perform the required setup to properly output a mail job including variable data, letter copy and graphical images. A Variable Data Processor is responsible for all aspects of the set up including type copy, positioning, page setup and imaging.

Experience -

The Variable Data Processor will complete tasks related to the accurate and timely completion of orders per customer specifications using a variety of desktop publishing equipment and integrated software packages
Knowledge of mailing software such as CASS, NCOA, Presort, BCC Mail Manager, Maildat, Postal one Maildat client, GMC Inspire, Excel and Access
Reviews and manipulates client data files and customer data for integration to digital print job
Sorts, analyzes, and processes incoming/outgoing records, lists addresses
Reviews work orders to insure conformity to written and verbal instructions
Build production files and proof for digital print area
Advises customer regarding format and technical issues for best quality printing

Experience:

BCC Mail Manager Software: 1 year (Required)
XMPIE: 1 year (Preferred)

Job Type: Full-time

Pay: From $60,000.00 per year

Benefits:

401(k)
401(k) matching
Dental insurance
Employee discount
Health insurance
Life insurance
Paid time off
Vision insurance

Schedule:

Monday to Friday

Ability to commute/relocate:

West Caldwell, NJ 07006: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Please provide your salary requirements

Experience:

XMPIE: 1 year (Preferred)
BCC Mail Manager Software: 1 year (Required)

Work Location: In person

Show Less 
Report"
 Data ,,3,"Goodwill Industries of Greater Nebraska, Inc.",3.3,Data Manager,"Olympia, WA",$42K - $65K (Glassdoor est.),6d,"Are you someone who gets energized when you think of Excel Spreadsheets? Does providing your team with accurate data that helps them make informed decisions excite you? Look no further than Goodwill! We are hiring for a full-time Data Manager within the Grand Island Mission Services Team.

The Data Manager will manage the function and integrity of information systems used within Goodwill’s Services Division. This person will help ensure essential, accurate, timely, and understandable data is collected and distributed as needed.

IN THIS ROLE YOU WOULD:

· Ensure data systems are organized and secured, while making information available to those who need access.

· Provide data system training and support.

· Build reports and create dashboards to help guide Goodwill leadership.

· Assist with development of key performance indicators.

· Develop and implement procedures for effective data collection and management.

EDUCATION, TRAINING, AND EXPERIENCE:

· Bachelor’s Degree in a field consistent with meeting the Data Manager’s job functions, or comparable experience.

· At least one year of work experience in data management, data analysis, or other administrative functions; with excellent math, Excel, and analytical skills.

Apply online today to be a part of something great!

Goodwill Industries of Greater Nebraska, Inc. is an equal opportunity employer. As an equal opportunity employer, Goodwill is committed to providing reasonable accommodations to applicants with disabilities. If you are interested in applying for employment with Goodwill and need assistance or accommodation to use our website, please contact Willie Kovarik at 308.384.7896.

Job Type: Full-time

Benefits:

401(k) matching
Dental insurance
Employee assistance program
Employee discount
Flexible schedule
Flexible spending account
Health insurance
Life insurance
Paid time off
Vision insurance

Schedule:

8 hour shift
Day shift
Monday to Friday

Work Location: One location

Show Less 
Report"
 Data ,,3,Confidential Posting,130,"Sales Director, Financial Data Sales - Individual Contributer","Olympia, WA",$130K - $160K (Employer est.),12d,"Description
VP of Sales

The Vice President of Sales is responsible for acquiring new accounts and achieving overall revenue growth.
The position requires excellent communication skills including in-person, phone and writing skills.
The goal of this position is to offer clients and prospects a new perspective on how they can best utilize our SaaS solutions. This will be accomplished by having an in-depth understanding of an account’s business, what brings them value and leveraging that information to deliver an irresistible message.

Candidates will teach prospects about how our solutions will benefit them and will tailor their communication to suit different prospects. The candidate will demonstrate expert knowledge regarding our suite of products and services and their useful application across various Public Finance Capital
Markets participants, including the Sell-side and Buy-side.

The VP-Sales will manage the sales cycle from cold-calling through contract negotiation and closing, with a bit of ongoing client account management when needed.

This position works closely with, and will report to the President of the company.

Knowledge, Skills, and Abilities

Networks and partners with customers - both over phone and in person - to build confidence and develop win/win solutions; proactively stays on top of additional sales opportunities while navigating through customer organizations, balances frequency of contact with potential for new sales.
Effectively manages the territory by allocating appropriate time to prioritize goals of managing renewals as well as developing both cross-sell and new business sales opportunities when needed.
Uses appropriate interpersonal skills to consistently build trust and confidence with users, key contacts, and internal resources; communicates and interacts effectively with internal

Operations and Product teams to achieve company revenue goals.

Exhibits solid knowledge of the Capital Markets, both Sell-side and Buy-Side, and has experience selling data, technology and software services into this marketplace, knowledge of Municipal

Bond Markets is a big plus.

Knowledge of Product Management Lifecycle and the effort required to bring new so lutions to market.

Responsibilities

Generate new business sales by in person visits, as well as phone and web meetings.
Demonstrate the value of products and solutions to both new prospects and existing clients
Obtains territory information regarding market intelligence and penetration
Manage and coordinate all customer-related issues
Uses Salesforce to manage sales cycle pipeline and participate in weekly sales performance reports discussions

Job Type: Full-time

Pay: $130,000.00 - $160,000.00 per year

Benefits:

401(k)
Health insurance
Paid time off

Schedule:

Monday to Friday

Supplemental pay types:

Commission pay

Ability to commute/relocate:

Roseland, NJ 07068: Reliably commute or planning to relocate before starting work (Preferred)

Willingness to travel:

25% (Preferred)

Work Location: Hybrid remote in Roseland, NJ 07068

Show Less 
Report"
 Data ,,3,"DataHaven Solutions, Inc",165,Senior Database Engineer/ Administrator,"Olympia, WA",$165K - $205K (Employer est.),24h,"If you are looking for a new opportunity with a small and growing company that offers extremely competitive compensation and a spectacular benefits package, then DataHaven Solutions might be the place for you. If you want to work for a company where you can actively participate in shaping the company's direction and whose owners are building a company that truly cares about their employees' happiness, then DataHaven Solutions is DEFINITELY the place for you.

We believe that your job is something that should challenge you but also bring you enjoyment. We feel that your employer should support your career goals and nurture growth. If you are looking for a new role or just seeing what is out there, we would love to hear from you.

We are looking for a talented Database Engineer to help maintain the integrity, security and availability of multiple database(s). Candidate should have an inquisitive nature, responsiveness, and willingness to work in a team environment.

Security Clearance:

* Must have an active Top Secret U.S. Government security clearance at a minimum. A Top Secret-SCI with full-scope poly is preferred but don't worry if you only have a TS. This is a great opportunity for those that only have a TS to obtain a TS with full-scope polygraph and ensure employment stability and demand throughout the rest of your career. We have the ability to get you put in for a full-scope.

Place of Performance:

Annapolis Junction, MD.

Required Skills:

Bachelor's degree in technical discipline (i.e. computer science, engineering, mathematics, etc.). Educational requirements may be adjusted for 4 additional years of applicable work experience.
10 years technical experience
5 years of experience with Microsoft SQL Server
Experience running custom SQL scripts
Experience with Apache NiFi
Experience with Idera database tools.
Certifications to meet the DOD 8570 IAT certifications Level II (i.e. Security+ or higher level).
Have certification as a LENEL Certified Expert (LCE) with a concentration in databases, obtained within six (6) months of personnel starting on contract. You do not need this at day 1.

What you'll do:

Maintain the integrity, security, and availability of database(s).
Administer, maintain and implement policies and procedures for ensuring the security and integrity of the database(s).
Organize and format data for efficient query and storage processes.
Establish and maintain database user accounts.
Perform disaster recovery, performance analysis and tuning, index maintenance, and monitoring of data.
Develop policies and procedures for ensuring the security and integrity of the database(s).
Evaluate requirements and recommends available DBMS products.
Perform database and software life-cycle activities to ensure highest level of system performance and availability.
Provide server administration with a variety of database products that include Oracle, SQL Server and SYBASE.
Support data modeling activities by way of prototype database implementations.
Direct the monitoring, administration, and implementation performance on database systems as well as database performance optimization, developing/changing database indices, redesigning database structure and reloading data into a database.
Coordinate database architecture changes with database administrators.
Direct the installation of database management systems, databases, tables and views.
Direct the administration and use of current and emerging database tools, strategies and technologies.

Job Type: Full-time

Pay: $165,000.00 - $205,000.00 per year

Benefits:

401(k)
401(k) matching
Dental insurance
Flexible schedule
Health insurance
Health savings account
Life insurance
Paid time off
Professional development assistance
Tuition reimbursement
Vision insurance

Schedule:

8 hour shift
Monday to Friday

Supplemental pay types:

Bonus pay

Ability to commute/relocate:

Annapolis Junction, MD: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Please note this is NOT a remote or hybrid position. Are you able to work on-site in the customer spaces?
This position requires a Top Secret clearance with full-scope polygraph. Do you have an active TS-SCI with full-scope poly or do you have an a TS and are willing to get your full-scope poly?

Education:

Bachelor's (Required)

Experience:

Technical: 10 years (Required)
MS SQL Server: 5 years (Preferred)

Security clearance:

Top Secret (Required)

Work Location: One location

Show Less 
Report"
 Data ,,3,Booz Allen Hamilton,4.2,Business Data Analyst,"Olympia, WA",$45K - $93K (Employer est.),30d+,"The Opportunity:

To transform in today’s evolving digital world, organizations must harness data to resolve emerging problems at scale. Do you thrive on using your critical-thinking skills to dig deep into complex data and mining solutions? As an experienced analytics consultant, you know how to apply your business and technical expertise to develop analytical processes, tools, and applications using SharePoint Online and Microsoft Power Platform. If you’re ready to utilize your advanced consulting skills and full industry knowledge to develop solutions for DoD clients, there’s a place for you at Booz Allen. You’ll introduce and recommend new ideas that deliver deep visibility and insights while being part of a supportive team that roots you on.

How You’ll Contribute:

As a data analyst on our team, you’ll:

Consult on using business intelligence data for predictive analytics and facilitating implementation of new tools, including Power Apps, Power Automate, Power BI, JavaScript, and SharePoint Framework.
Administer quantitative and qualitative modeling techniques to data using DoD Cloud tools.
Apply analytical best practices for data collection, aggregation, normalization, and analysis.
Analyze and process data, while creating and maintaining models and report templates and developing dynamic, data-driven solutions using DoD Cloud technologies.
Recommend appropriate performance measures to be produced, including lifts, efficiencies, confidence intervals, and other statistical metrics.
Mentor and provide guidance to fellow team members.
Provide business clients with detailed, actionable reports documenting the findings from data processing and data analysis for the Knowledge Management Program.

Bring your analytical mindset and passion for change to transform the defense industry for the better.


Join us. The world can’t wait.

You Have:

2+ years of experience developing SharePoint applications
2+ years of experience working in a customer-facing role
1+ years of experience with SharePoint Online solution capabilities of Power Apps, Power Automate, and Power BI
Experience working as an integral part of a team, including delivery
Experience with software development, including Agile development
Secret clearance
Bachelor’s degree

Nice If You Have:

Experience with modern web frameworks, including React, Vue, or Angular
Experience developing applications using the SharePoint Framework (SPFx) web part model
Experience with DoD software development
Experience with Jira and GitHub
Knowledge of web design principles, including navigation, usability, and accessibility
Possession of excellent verbal and written communication skills


Clearance:

Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; Secret clearance is required.

Create Your Career:

Grow With Us

Your growth matters to us—that’s why we offer a variety of ways for you to develop your career. With professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms.

A Place Where You Belong

Diverse perspectives cultivate collective ingenuity. Booz Allen’s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. With an array of business resource groups and other opportunities for connection, you’ll build your community in no time.

Support Your Well-Being

Our comprehensive benefits package includes wellness programs with HSA contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. With these benefits, plus the option for flexible schedules and remote and hybrid locations, we’ll support you as you pursue a balanced, fulfilling life—at work and at home.

Your Candidate Journey

At Booz Allen, we know our people are what propel us forward, and we value relationships most of all. Here, we’ve compiled a list of resources so you’ll know what to expect as we forge a connection with you during your journey as a candidate with us.

Compensation

At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. Our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen’s benefit programs. Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. We encourage you to learn more about our total benefits by visiting the Resource page on our Careers site and reviewing Our Employee Benefits page.

Salary at Booz Allen is determined by various factors, including but not limited to location, the individual’s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. The projected compensation range for this position is $45,400.00 to $93,000.00 (annualized USD). The estimate displayed represents the typical salary range for this position and is just one component of Booz Allen’s total compensation package for employees.

Work Model
Our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely.

If this position is listed as remote or hybrid, you’ll periodically work from a Booz Allen or client site facility.
If this position is listed as onsite, you’ll work with colleagues and clients in person, as needed for the specific role.

EEO Commitment

We’re an equal employment opportunity/affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law.

ID13-G

Apply Now: click Apply Now

Show Less 
Report"
 Data ,,3,C Spire,4.0,"Technician, Voice and Data (Hattiesburg, MS)","Olympia, WA",$35K - $53K (Glassdoor est.),30d+,"Overview:
Responsible for the installation, testing, turn up & trouble shooting of VoIP equipment and maintaining all databases associated with the VoIP product offerings. Maintain current network and equipment as well as design and implement new voice offerings. Be proficient in VOIP and TDM voice services.
Responsibilities:
Install and maintain voice and data equipment in customer locations.
Maintain equipment used in VOIP network. Maintain corporate IP phone network.
Work closely with other technical personnel to maintain the network’s integrity.
Work with customers to resolve any troubles and be proactive in trying to eliminate outages.
Work with customers, vendors and other companies to test new products and maintain current network.
Cross train with other employees.
Be available via cell phone 24x7.
Perform additional duties as assigned.
Qualifications:
REQUIRED
High School diploma or equivalent educational experience required.
Two year’s work experience in the telecommunications or data industry with experience in VOIP and TDM engineering required.
Must have strong communication skills and ability to work successfully in a team environment.
PREFERRED
Experience in routing Voice over IP traffic a plus.
PHYSICAL REQUIREMENTS/WORKING CONDITIONS: Must be able to sit for long periods of time and use computer keyboard and/or mouse, while viewing computer screen. Voice and Data Technician must be able to work at a desk and perform accurate analysis and data entry for extended time periods. Must be able to travel to, inspect and analyze customer premises and equipment. Traversing indoor and outdoor property, kneeling, bending, sitting, climbing, reaching and standing may also be required. Must have appropriate driver’s license and be insurance eligible. Expected to work as-needed some evenings and weekends.

Apply Now: click Apply Now

Show Less 
Report"
